generation,rank_1,rank_2,swapAccepted
9878000,2,4,1
9879000,3,4,1
9880000,1,4,1
9881000,1,4,1
9882000,1,2,1
9883000,2,4,0
9884000,2,4,1
9885000,2,4,1
9886000,2,3,1
9887000,2,4,0
9888000,1,2,1
9889000,1,2,1
9890000,1,2,1
9891000,3,4,1
9892000,1,4,1
9893000,2,4,1
9894000,2,3,1
9895000,1,3,1
9896000,1,4,1
9897000,1,3,1
9898000,2,4,1
9899000,1,3,1
9900000,1,3,1
9901000,1,3,1
9902000,2,3,1
9903000,2,4,1
9904000,2,3,1
9905000,1,2,1
9906000,1,2,1
9907000,3,4,1
9908000,2,4,1
9909000,1,2,1
9910000,2,3,1
9911000,1,4,1
9912000,2,3,1
9913000,1,4,0
9914000,1,4,0
9915000,1,3,1
9916000,1,4,1
9917000,1,3,1
9918000,2,4,1
9919000,2,4,1
9920000,1,2,1
9921000,1,2,1
9922000,1,4,1
9923000,1,3,1
9924000,1,4,1
9925000,2,4,0
9926000,1,4,0
9927000,1,3,1
9928000,2,3,1
9929000,1,3,1
9930000,2,3,1
9931000,1,2,1
9932000,2,3,1
9933000,2,4,1
9934000,1,3,1
9935000,3,4,1
9936000,2,3,1
9937000,1,3,1
9938000,2,3,1
9939000,2,4,1
9940000,1,2,0
9941000,1,2,1
9942000,2,4,1
9943000,1,3,1
9944000,1,2,1
9945000,2,4,1
9946000,1,2,1
9947000,1,3,1
9948000,1,3,0
9949000,1,4,1
9950000,2,3,0
9951000,2,3,1
9952000,1,3,1
9953000,1,2,1
9954000,1,2,1
9955000,1,4,1
9956000,2,3,1
9957000,3,4,1
9958000,1,3,1
9959000,1,2,1
9960000,1,3,0
9961000,1,4,1
9962000,1,4,1
9963000,1,3,1
9964000,1,2,1
9965000,1,4,0
9966000,1,3,1
9967000,1,2,1
9968000,2,3,1
9969000,2,3,0
9970000,3,4,1
9971000,2,3,1
9972000,3,4,1
9973000,3,4,1
9974000,1,4,1
9975000,1,4,1
9976000,1,2,1
9977000,1,4,1
9978000,1,3,1
9979000,1,4,1
9980000,1,4,1
9981000,2,3,1
9982000,2,3,1
9983000,1,2,0
9984000,1,2,1
9985000,1,4,1
9986000,3,4,0
9987000,1,4,1
9988000,1,4,1
9989000,1,3,1
9990000,1,2,1
9991000,1,2,1
9992000,3,4,1
9993000,1,3,1
9994000,1,2,1
9995000,1,4,1
9996000,2,4,1
9997000,2,4,1
9998000,3,4,0
9999000,2,4,1
10000000,1,2,1
